customer_id,name,email,age,gender,region,country,city,income,registration_date,segment,preferred_payment,preferred_device,total_purchases,newsletter_subscription,loyalty_points
CUST00176,Andrew Williams,kari39@example.net,38.0,Female,Asia Pacific,Australia,Lindahaven,190278,2023-03-21,New,Credit Card,Desktop,95,True,8176
CUST00177,Louis Martin,ghernandez@example.org,53.0,Other,Middle East & Africa,Saudi Arabia,Brittneyhaven,50870,2023-04-07,Loyal,Bank Transfer,App,28,False,8047
CUST00178,Isabella Nunez,terickson@example.com,26.0,Female,Europe,UK,Silvatown,39412,2022-09-25,Returning,Bank Transfer,App,12,False,5692
CUST00179,Mikayla Silva,pbaker@example.net,52.0,Female,North America,Mexico,New Cristina,96116,2023-02-27,At Risk,Bank Transfer,Mobile,47,True,1988
CUST00180,Travis Rodriguez,rhernandez@example.org,115.0,Other,Europe,Germany,South Leeberg,26890,2022-12-27,New,Apple Pay,Mobile,79,True,1077
CUST00181,Tami Salas,avaughn@example.net,63.0,,Asia Pacific,Australia,Lake Devinborough,145479,2022-07-11,Returning,Gift Card,App,74,True,2053
CUST00182,Christopher Barr,whitney78@example.com,22.0,Other,Asia Pacific,Singapore,Amyview,137958,2022-09-10,New,Debit Card,Mobile,99,True,7088
CUST00183,Courtney Dudley,plee@example.com,71.0,Female,Middle East & Africa,UAE,Kellieborough,52548,2022-07-19,At Risk,PayPal,Mobile,21,False,3694
CUST00184,Rebecca Hill,wstewart@example.net,75.0,Other,Asia Pacific,India,New Ericafurt,94461,2023-10-12,VIP,Debit Card,Tablet,17,False,8740
CUST00185,Dwayne Klein,xcardenas@example.org,59.0,Female,North America,Mexico,Sandraview,64206,2022-05-04,New,Debit Card,Tablet,73,True,464
CUST00186,Melissa Taylor,ilewis@example.com,59.0,Female,North America,USA,East Brent,171197,2023-04-04,Loyal,Gift Card,App,80,True,8159
CUST00187,John Maldonado,danawilliams@example.com,59.0,Female,Middle East & Africa,Egypt,North Tamara,99192,2022-08-24,VIP,Gift Card,App,39,False,1195
CUST00188,Curtis Maynard,richarddonovan@example.com,46.0,,North America,USA,Justinton,128952,2022-08-23,Returning,Debit Card,Tablet,78,True,5121
CUST00189,Taylor Gentry,pearsonjesse@example.net,73.0,Female,Asia Pacific,Singapore,South Nicole,110536,2022-11-18,Returning,Gift Card,Tablet,66,True,5228
CUST00190,Charlotte Curry,sarahjohnson@example.com,25.0,Female,Europe,Italy,Nancytown,90116,2022-09-27,New,Debit Card,Desktop,7,False,6293
CUST00191,Martin Warren,ashley15@example.com,33.0,Other,Middle East & Africa,Saudi Arabia,Port William,61864,2023-01-30,New,Debit Card,Mobile,64,False,8171
CUST00192,Mariah Higgins,james15@example.org,19.0,,Asia Pacific,Australia,Lake Matthewport,43605,2022-11-24,VIP,Debit Card,Mobile,75,False,797
CUST00193,Kaylee Miller,gregorychase@example.com,49.0,,North America,Canada,East Tinafort,176635,2022-03-02,At Risk,PayPal,Desktop,14,False,2194
CUST00194,Paul Finley,shari04@example.com,41.0,Male,Asia Pacific,Singapore,Brandishire,125710,2022-12-22,Loyal,Apple Pay,Desktop,73,True,5939
CUST00195,Bryan Parker,greenmichael@example.org,22.0,,Middle East & Africa,Egypt,Parksport,121279,2022-08-02,Returning,Gift Card,Tablet,80,True,2108
CUST00196,Colleen Anderson,fowlershelia@example.com,41.0,Other,North America,Canada,South Julie,108889,2022-06-08,Returning,Gift Card,Mobile,26,False,8193
CUST00197,Samantha Gill,robert87@example.net,20.0,,North America,USA,New Seanstad,55923,2023-01-24,Loyal,Google Pay,App,20,True,5373
CUST00198,Christina Herrera,starkdaniel@example.net,28.0,Other,Middle East & Africa,Egypt,West Melissa,123010,2022-04-09,VIP,Google Pay,Tablet,65,False,9222
CUST00199,Ann Dixon,nwilson@example.net,70.0,Other,Asia Pacific,Australia,South Davidchester,24361,2022-12-19,VIP,Bank Transfer,Desktop,54,False,436
CUST00199,Elizabeth Johnson,jelliott@example.com,,Female,Middle East & Africa,Saudi Arabia,Lisaborough,$87K,2022-02-28,Loyal,Bank Transfer,Desktop,75,False,2793
CUST00201,Amy Shannon,williamsmelvin@example.org,27.0,Male,Middle East & Africa,Saudi Arabia,Johnsonchester,198448,2023-04-27,Loyal,Google Pay,Desktop,25,True,7225
CUST00202,Jennifer Haney,kaylacannon@example.net,27.0,Female,Asia Pacific,Australia,Westfurt,128255,2022-01-23,New,Apple Pay,App,95,True,2262
CUST00203,Scott Wilson,qmiller@example.net,53.0,,Middle East & Africa,South Africa,Ricebury,105209,2022-02-21,New,Google Pay,App,41,True,7531
CUST00204,Kimberly Patel,avilatiffany@example.com,52.0,Other,Middle East & Africa,Egypt,East Steven,112874,2022-02-07,VIP,Google Pay,App,25,True,4571
CUST00205,Amanda Keller,joshuapineda@example.net,32.0,Female,Middle East & Africa,Egypt,East Jamieville,98017,2023-03-11,Loyal,Bank Transfer,App,41,False,5714
CUST00206,Andrew Gonzales,griffinemily@example.org,36.0,,Middle East & Africa,Egypt,Port Michelle,51948,2022-05-23,New,Apple Pay,Tablet,99,True,4758
CUST00207,Monique Flores,taylorvictoria@example.org,63.0,,North America,Canada,Joelberg,40717,2023-01-11,New,Bank Transfer,Tablet,96,False,3505
CUST00208,Sheryl Buck,roberthill@example.net,35.0,Other,Europe,Spain,Peterston,167329,2022-01-18,Loyal,Debit Card,Desktop,79,True,3972
CUST00209,Jennifer Evans,shelly68@example.com,75.0,Female,North America,Mexico,Port Amanda,159209,2023-05-14,New,Credit Card,Desktop,53,False,7739
CUST00210,Joel Brown,melissaturner@example.net,104.0,Female,North America,Mexico,Faulknerside,21358,2022-06-16,New,Apple Pay,App,62,True,4706
CUST00211,Tammy Boone,paulscott@example.com,59.0,Female,Asia Pacific,South Korea,New Jennyborough,35509,2023-10-01,Returning,Google Pay,Desktop,23,False,2880
CUST00212,Benjamin Ballard,adamsemily@example.net,68.0,Other,North America,Canada,South Jason,149861,2023-06-24,Loyal,Credit Card,Desktop,39,True,5489
CUST00213,Autumn Key,kevin03@example.org,59.0,,Asia Pacific,Australia,Rochaborough,162422,2022-07-13,Loyal,Debit Card,App,35,True,1845
CUST00214,Jamie Ferguson,jherman@example.com,64.0,Other,Asia Pacific,Japan,Kylestad,140301,2022-03-08,New,Bank Transfer,Mobile,2,False,4833
CUST00215,Ryan Rocha,zowens@example.net,29.0,,Middle East & Africa,South Africa,Lawrenceton,180158,2022-03-17,Loyal,Gift Card,App,66,False,1421
CUST00216,Lauren Butler,joycesmith@example.net,29.0,Other,Latin America,Brazil,East Mark,56860,2022-08-30,New,Debit Card,Desktop,34,False,3858
CUST00217,Terri Morgan,phudson@example.com,39.0,Male,Latin America,Colombia,Levyfort,99153,2022-05-14,Returning,PayPal,Tablet,89,True,1017
CUST00218,Nathan Freeman,yjackson@example.com,37.0,Other,North America,Canada,New Arthurland,61868,2022-11-11,Loyal,Bank Transfer,Desktop,82,False,6021
CUST00219,Michael Smith,duranrobert@example.net,32.0,Female,Middle East & Africa,South Africa,Brooksfort,55014,2022-08-29,Loyal,Apple Pay,Tablet,54,False,8806
CUST00220,Alan Bowen,ismith@example.net,61.0,,Europe,Germany,Andrechester,176189,2023-10-09,VIP,Google Pay,Tablet,10,True,1011
CUST00221,Manuel King,danieldavis@example.org,54.0,Female,Middle East & Africa,South Africa,Josephfurt,160682,2023-07-31,Loyal,PayPal,App,15,True,9554
CUST00222,Michael Evans,watsonrichard@example.net,75.0,Male,Latin America,Brazil,Lake Victoriaton,153791,2022-10-01,Returning,Apple Pay,Mobile,66,False,7484
CUST00223,Adam Jackson,sullivannicholas@example.com,53.0,Other,Middle East & Africa,UAE,Brucemouth,141209,2022-02-11,New,Bank Transfer,Desktop,51,False,49
CUST00224,Sean Clay,jacobsonsamantha@example.org,22.0,Other,Europe,Spain,Nelsonland,31872,2022-10-24,Returning,Bank Transfer,Desktop,70,True,1130
CUST00225,Emily Ali,rachel90@example.org,36.0,Female,Latin America,Brazil,Port Lori,1428728,2023-06-30,New,Gift Card,App,48,False,7348
CUST00226,Lacey Atkinson,thickman@example.org,23.0,Female,Latin America,Chile,Patrickberg,198973,2022-02-22,New,Bank Transfer,Tablet,16,True,8802
CUST00227,David Jones,masonterri@example.org,64.0,Male,Latin America,Argentina,Novakmouth,78376,2023-12-28,Dormant,PayPal,App,87,False,8715
CUST00228,Henry Pugh MD,walterskristen@example.com,33.0,Female,Latin America,Argentina,Millerport,140750,2023-01-11,Returning,PayPal,Mobile,93,True,527
CUST00229,Richard Moore,jennifermiller@example.org,33.0,Male,Latin America,Brazil,Stewartville,74023,2023-10-24,VIP,Google Pay,Desktop,58,True,4009
CUST00230,Ashley Miller,smithkyle@example.com,46.0,Female,North America,Canada,Coleside,81430,2022-06-27,Loyal,Gift Card,Desktop,18,False,3836
CUST00231,Linda Mueller,fgarcia@example.com,54.0,Other,Middle East & Africa,Egypt,Smithchester,176740,2022-02-11,Loyal,Debit Card,Tablet,19,True,6775
CUST00232,Vanessa Armstrong,umaxwell@example.net,21.0,Female,Asia Pacific,South Korea,Lake Oscar,165940,2022-05-05,Returning,Bank Transfer,App,72,False,768
CUST00233,Jeffrey Fisher,josephadams@example.org,60.0,Other,Asia Pacific,Singapore,Pattonstad,119917,2022-07-12,Returning,Bank Transfer,App,53,True,4913
CUST00234,Brian Torres,sheryl79@example.net,66.0,Female,Latin America,Argentina,Cookfurt,161014,2022-09-03,Returning,Gift Card,Mobile,39,True,7586
CUST00235,Larry Dominguez,scott69@example.org,44.0,Female,North America,Mexico,Edwardsfurt,129185,2022-06-09,New,Apple Pay,Mobile,33,True,5411
CUST00236,Douglas Hartman,kelly79@example.org,72.0,Female,North America,Canada,Danielshire,117275,2023-09-28,Loyal,Credit Card,Tablet,49,True,1192
CUST00237,Alyssa Acosta,brittanygardner@example.net,64.0,Female,Europe,Spain,South Lauren,196016,2022-06-07,New,Apple Pay,Mobile,43,False,251
CUST00238,Brenda Turner,fuenteslaura@example.com,65.0,Female,Europe,Germany,Donnachester,50753,2022-08-28,New,Bank Transfer,Mobile,51,True,9045
CUST00239,Kimberly Mclean,mjones@example.com,42.0,Other,Asia Pacific,South Korea,Stephensstad,142224,2022-07-03,Loyal,PayPal,Tablet,47,False,7635
CUST00240,Ashley Wright,RobinWheeleratyahoo.com,110.0,,North America,Mexico,Gabrielton,73248,2022-12-17,New,Credit Card,Mobile,95,True,265
CUST00241,Brett Walker,vrasmussen@example.com,55.0,Other,Asia Pacific,India,South Neil,171818,2022-10-30,At Risk,Debit Card,Mobile,43,True,6223
CUST00242,Haley Johnson,lbarton@example.net,49.0,Other,Middle East & Africa,South Africa,West Robertland,164347,2022-03-01,Dormant,PayPal,App,93,False,7550
CUST00243,Jesse Clark,guerrajessica@example.com,68.0,Female,Europe,Netherlands,Baileyville,112320,2023-07-11,At Risk,Bank Transfer,App,24,True,8584
CUST00244,Andrew Page,cbowen@example.com,70.0,Male,North America,USA,Port Matthewville,195168,2023-11-12,Returning,Apple Pay,Mobile,81,True,1113
CUST00245,Christopher Castro,sarahyang@example.net,31.0,Other,Europe,UK,Hallfurt,152574,2022-09-21,New,Credit Card,App,85,False,257
CUST00246,Lucas Gonzalez,jacobsandoval@example.com,53.0,Male,North America,Mexico,Priceborough,127829,2023-12-19,At Risk,Google Pay,Tablet,69,False,280
CUST00247,Rebecca Herrera,joshuapadilla@example.org,69.0,Male,Middle East & Africa,Saudi Arabia,Markmouth,66993,2023-09-13,Returning,Google Pay,Mobile,31,True,8625
CUST00248,Emily Price,bakermichelle@example.net,35.0,Other,Asia Pacific,South Korea,Matthewsstad,124044,2023-10-12,Dormant,Apple Pay,App,73,True,3700
CUST00249,Elizabeth Mendez,megan92@example.net,70.0,Male,Asia Pacific,Singapore,Lake Dennisville,41133,2022-03-02,Dormant,Credit Card,App,49,False,9055
CUST00250,James Carlson,kevinwhite@example.net,,Female,Latin America,Brazil,Hendersonfort,186919,2023-12-22,VIP,Credit Card,App,56,False,9270
CUST00251,Ryan Harvey,angelaburns@example.org,20.0,,North America,Mexico,Stephaniefort,80231,2023-05-29,New,PayPal,Desktop,10,False,8897
CUST00252,Kathleen Cohen,jamescruz@example.net,29.0,Female,Middle East & Africa,UAE,Mckinneymouth,102440,2023-12-15,Returning,Google Pay,Mobile,97,False,1260
CUST00253,Connie Johnson,kjackson@example.org,54.0,,Asia Pacific,Japan,New Keith,83038,2022-05-30,VIP,Bank Transfer,Tablet,50,True,1284
CUST00254,Ashley Wilson,xcunningham@example.com,21.0,Female,Middle East & Africa,Egypt,Amberton,45607,2022-10-10,Returning,Gift Card,Desktop,44,False,5347
CUST00255,Martha Wright,bpayne@example.org,35.0,Female,North America,Mexico,South Joseland,138109,2022-08-16,New,PayPal,App,56,True,9598
CUST00256,Oscar Norris,hgrimes@example.org,67.0,Female,Latin America,Brazil,Martinberg,182166,2023-03-04,Returning,Bank Transfer,Desktop,11,False,2526
CUST00257,Douglas Ryan,lisatrujillo@example.net,65.0,Other,Latin America,Argentina,Tiffanyport,122137,2023-02-10,At Risk,Credit Card,Desktop,1,False,7286
CUST00258,Rachel Sellers,ashley81@example.org,24.0,Female,Asia Pacific,South Korea,Michelleberg,54735,2023-10-03,Loyal,Apple Pay,App,72,False,1692
CUST00259,Megan Burns,johndawson@example.org,40.0,Other,North America,USA,Courtneyfurt,165285,2023-09-27,Returning,Gift Card,App,2,False,6779
CUST00260,Paul Neal,yjones@example.org,64.0,Female,Latin America,Brazil,Shawnfort,166679,2023-04-27,New,Bank Transfer,App,22,True,4405
CUST00261,Heather Brown,brandi17@example.net,49.0,Female,Asia Pacific,South Korea,Robinsonchester,58255,2023-10-28,Loyal,Apple Pay,Tablet,54,False,7933
CUST00262,Kenneth Knight,troymorris@example.com,34.0,,North America,Canada,Kramerton,84642,2022-03-31,Dormant,Google Pay,Mobile,59,True,2219
CUST00263,Timothy Moore,garciakristen@example.com,43.0,,Asia Pacific,China,Smithchester,107088,2022-04-05,New,Gift Card,Tablet,57,False,7055
CUST00264,Shannon Mcdowell,wendyblankenship@example.net,37.0,Female,Middle East & Africa,South Africa,Lake Michaelland,104060,2022-04-23,Returning,Apple Pay,Tablet,23,False,5228
CUST00265,Molly Fischer,elizabeth20@example.com,62.0,Female,Asia Pacific,Singapore,Riosville,185911,2022-08-16,VIP,PayPal,App,36,False,5980
CUST00266,Michael Smith,lewischristian@example.net,30.0,Female,North America,Mexico,Lisachester,175248,2022-06-21,Loyal,Bank Transfer,Desktop,94,False,3434
CUST00267,Ashley Edwards,timperez@example.org,71.0,,Latin America,Colombia,Derrickberg,38129,2022-11-08,Loyal,Debit Card,Tablet,31,False,2525
CUST00268,Jessica Bowen,caseyelliott@example.net,22.0,,Latin America,Chile,South Christina,137720,2022-04-28,Loyal,Google Pay,App,69,False,8907
CUST00269,Bryce Blair,fheath@example.org,62.0,Male,North America,Canada,Sylviamouth,160746,2022-05-02,Returning,Credit Card,Mobile,85,False,2725
CUST00270,Lindsay Lawson,johnnewman@example.org,120.0,,Middle East & Africa,UAE,Port Melanieport,197595,2022-03-09,New,Gift Card,Tablet,56,True,172
CUST00271,Matthew Bowers,aprilhicks@example.net,32.0,Female,North America,Canada,South Paul,153870,2022-07-18,VIP,Apple Pay,Tablet,51,False,9643
CUST00272,Alexandria Ward,victorwheeler@example.net,40.0,Male,Middle East & Africa,South Africa,Davidshire,26438,2022-08-24,VIP,PayPal,App,11,True,2321
CUST00273,Tiffany Townsend,rdiaz@example.org,39.0,,Asia Pacific,South Korea,New Carlosview,139362,2023-06-03,VIP,PayPal,App,13,False,7412
CUST00274,Lori Mason,billbrown@example.com,37.0,Male,Asia Pacific,China,Hendersonfurt,31713,2022-01-03,At Risk,Credit Card,Tablet,83,True,2692
CUST00275,Eric Dixon,davidsonamanda@example.org,29.0,Other,Europe,Spain,Port Eric,164679,2023-07-21,Returning,Google Pay,App,60,True,6636
CUST00276,Troy Allen,peter14@example.net,58.0,,Europe,Germany,North Sandy,192309,2022-10-15,Returning,Credit Card,Mobile,58,False,6370
CUST00277,Mary Thompson,chavezchelsea@example.com,31.0,Male,North America,Mexico,Lake Derricktown,73945,2023-03-21,Loyal,Google Pay,Desktop,69,True,5993
CUST00278,Michelle Jackson,tylerreed@example.net,47.0,,Asia Pacific,Japan,Lake Kimberly,49872,2023-04-07,Loyal,Google Pay,Tablet,77,False,6431
CUST00279,Denise Brown,jessica10@example.com,40.0,Female,Middle East & Africa,UAE,South Spencerstad,112270,2022-09-19,Loyal,Gift Card,Tablet,79,True,2194
CUST00280,Raymond Shannon,porterashley@example.com,33.0,Female,Asia Pacific,China,East Joycetown,100053,2023-09-03,Loyal,PayPal,Mobile,66,False,6852
CUST00281,James Hernandez,trevinoalexander@example.org,54.0,Female,Middle East & Africa,South Africa,New Lindachester,120587,2022-10-24,VIP,Apple Pay,Mobile,72,True,8022
CUST00282,Roger Duncan,marcbutler@example.net,29.0,Male,Asia Pacific,Japan,New Emilyton,102465,2022-09-26,Returning,Gift Card,Tablet,2,False,2236
CUST00283,Andrea Marshall,jeffreyblack@example.org,53.0,,Europe,Italy,Kiaraport,152497,2022-03-03,Returning,Apple Pay,App,54,False,8006
CUST00284,Justin Torres,christopher70@example.com,54.0,Other,Europe,UK,South Micheal,28089,2023-05-20,New,Credit Card,Tablet,29,False,2755
CUST00285,Kimberly Flynn,xcuevas@example.org,53.0,Male,Latin America,Chile,North Sarah,153904,2023-09-07,Returning,PayPal,Tablet,70,True,7231
CUST00286,Tiffany Smith,hallmichael@example.net,45.0,Female,Middle East & Africa,South Africa,Sweeneyport,46847,2022-03-02,New,PayPal,Desktop,58,False,5711
CUST00287,Anthony Shea DDS,harristonya@example.com,73.0,Female,North America,Canada,North Samanthahaven,50772,2023-05-03,Returning,Gift Card,Tablet,91,False,2719
CUST00288,Angela Davis,xhaynes@example.com,68.0,Male,Middle East & Africa,South Africa,Lake Lori,74164,2023-06-03,Returning,Google Pay,Tablet,69,False,9778
CUST00289,Cynthia Green,vargasbryan@example.net,38.0,Other,Middle East & Africa,South Africa,Sarafurt,96712,2023-03-10,New,Gift Card,Desktop,18,False,971
CUST00290,Brandy Carrillo,louis43@example.org,26.0,Female,Asia Pacific,Singapore,East Danielmouth,54784,2023-04-20,Returning,Bank Transfer,Tablet,32,False,8019
CUST00291,Randy Hayes,hedwards@example.net,58.0,,Europe,Spain,Bakerville,90442,2022-03-29,New,Apple Pay,App,10,True,6600
CUST00292,Amanda Huff,mooregina@example.net,62.0,,Middle East & Africa,Egypt,Eddiebury,116749,2022-09-22,New,PayPal,Desktop,100,True,7511
CUST00293,Carrie Crane,randy04@example.com,68.0,Female,Asia Pacific,China,Hawkinsside,160096,2022-11-19,VIP,Apple Pay,Mobile,64,False,5289
CUST00294,Antonio Norman,codygarcia@example.org,53.0,,Asia Pacific,South Korea,East James,171501,2023-08-20,Returning,Gift Card,Tablet,88,True,752
CUST00295,Kevin Lowery,owatson@example.net,68.0,Male,North America,Mexico,North Wendyborough,140476,2023-12-15,New,Gift Card,Mobile,57,False,11
CUST00296,Tom Williams,flamb@example.com,62.0,Other,Latin America,Argentina,Underwoodfurt,54580,2022-03-06,Returning,Debit Card,Tablet,12,False,4102
CUST00297,Daniel Lopez,rjohnson@example.com,60.0,Male,North America,Canada,Seanberg,190108,2023-07-15,Loyal,Apple Pay,Tablet,93,True,7032
CUST00298,Jason Pierce,mendezchristina@example.net,24.0,,North America,Mexico,North Joshuaberg,20284,2023-05-27,New,Credit Card,Mobile,76,True,8510
CUST00299,Zachary Stephens,zgonzalez@example.net,18.0,,Latin America,Brazil,South Kimberlystad,110065,2023-08-30,Loyal,Bank Transfer,Mobile,62,True,3751
CUST00300,Kathryn Price,fstephens@example.com,103.0,Other,Latin America,Brazil,North Luis,$46K,2023-02-14,New,PayPal,Mobile,49,True,2340
CUST00301,William Moreno,anthonycochran@example.com,54.0,Female,North America,Mexico,East Craig,22221,2022-04-16,New,Apple Pay,Tablet,93,True,2480
CUST00302,Zachary Robinson,josephvelasquez@example.net,73.0,Male,Latin America,Chile,Kellyburgh,76949,2023-10-04,Returning,Debit Card,Desktop,76,False,5759
CUST00303,Suzanne Johnson,joelstewart@example.net,68.0,Other,Latin America,Colombia,Staceyshire,56655,2023-04-22,Returning,Bank Transfer,Desktop,32,False,439
CUST00304,Casey Johnson,annalopez@example.com,51.0,Female,Asia Pacific,Japan,East Carolyntown,179102,2022-07-28,Loyal,Bank Transfer,App,38,True,3921
CUST00305,Gina Thompson,nsmith@example.org,25.0,Male,Latin America,Chile,Brianberg,83198,2022-08-07,Loyal,Google Pay,Desktop,47,False,2162
CUST00306,Jacqueline Mcmahon,kimmathis@example.com,41.0,Female,Latin America,Chile,Willismouth,163224,2022-01-31,Dormant,Gift Card,App,99,True,273
CUST00307,Marie Thompson,marcus26@example.net,18.0,Male,Middle East & Africa,UAE,Jeffreyshire,88730,2023-05-25,Returning,Credit Card,App,65,False,8209
